SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
539938,MIL         ,X ,Q,107.90,107.90,100.50,107.90,107.90,102.80,13,9066,916291.00,
539939,YASHCHEM    ,B ,Q,90.30,91.95,86.55,90.85,91.90,90.70,123,37506,3356893.00,
539940,MAXVIL      ,B ,Q,45.85,45.85,44.60,45.10,45.05,45.35,114,15343,691100.00,
539944,RXXX1SR2G   ,F ,Q,12.10,12.10,12.01,12.01,12.01,12.01,2,60000,722400.00,
539945,ICICINV20   ,B ,Q,57.58,57.58,57.58,57.58,57.58,56.81,1,440,25335.00,
539956,TAALENT     ,X ,Q,267.00,280.00,267.00,280.00,280.00,266.10,2,62,16580.00,
539957,MGL         ,A ,Q,1012.00,1021.05,1005.05,1016.55,1016.55,1011.10,3180,35270,35878651.00,
539962,QFSL        ,XT,Q,0.20,0.20,0.20,0.20,0.20,0.20,10,42621,8524.00,
539963,ZEAL        ,M ,Q,113.00,113.00,112.50,112.50,112.50,111.25,2,4500,506625.00,
539978,QUESS       ,A ,Q,726.10,732.80,713.15,720.60,720.00,724.40,591,5918,4271234.00,
539979,DIGJAMLTD   ,T ,Q,4.06,4.30,4.05,4.11,4.11,4.25,9,2068,8455.00,
539980,ICICIMCAP   ,B ,Q,67.60,67.60,67.60,67.60,67.60,67.74,1,6,405.00,
539981,MAXINDIA    ,A ,Q,69.30,72.20,69.25,70.45,70.45,70.10,470,33522,2367369.00,
539984,HUIL        ,X ,Q,660.00,705.00,660.00,705.00,705.00,678.55,2,3,2070.00,
539985,TITAANIUM   ,M ,Q,10.35,10.35,10.00,10.00,10.00,11.50,2,16000,162800.00,
539992,LLOYDSTEEL  ,B ,Q,0.89,0.90,0.88,0.90,0.89,0.90,432,492974,440032.00,
540005,LTI         ,A ,Q,1639.55,1668.00,1635.15,1661.85,1659.15,1646.80,1088,5170,8583157.00,
540006,BULL        ,X ,Q,141.00,143.85,136.30,142.10,142.10,139.85,39,4033,569679.00,
540023,COLORCHIPS  ,X ,Q,107.25,107.45,106.70,106.70,106.70,106.55,81,6500,695500.00,
540024,ASHARI      ,XT,Q,9.40,9.41,9.22,9.37,9.30,9.23,66,41321,385764.00,
540025,ADVENZYMES  ,A ,Q,194.00,196.50,191.10,192.70,192.70,195.60,613,27775,5365649.00,
540026,LAHL        ,XT,Q,2.70,2.70,2.70,2.70,2.70,2.60,1,1,2.00,
540027,PTIL        ,T ,Q,399.00,402.95,398.55,402.60,402.60,398.50,43,9986,4008427.00,
540047,DBL         ,A ,Q,616.10,620.00,605.00,616.25,616.25,619.05,725,20460,12557687.00,
540048,SPAL        ,B ,Q,316.00,319.05,311.00,317.50,319.00,312.15,24,568,179474.00,
540061,BIGBLOC     ,B ,Q,32.65,32.65,32.65,32.65,32.65,32.90,1,20,653.00,
540063,ECS         ,XT,Q,2.85,2.85,2.85,2.85,2.85,2.85,5,242,689.00,
540064,FRETAIL     ,A ,Q,439.45,439.50,425.65,429.50,430.90,438.00,1059,32496,13993735.00,
540065,RBLBANK     ,A ,Q,658.80,666.90,651.90,665.70,665.70,657.15,3549,112460,74578063.00,
540073,BLS         ,B ,Q,139.15,139.80,132.90,134.40,134.30,139.65,421,9818,1330762.00,
540080,NARAYANI    ,B ,Q,28.50,28.50,23.40,23.40,27.50,28.50,3,490,11475.00,
540083,TVVISION    ,T ,Q,3.45,3.50,3.45,3.50,3.50,3.43,2,100,346.00,
540084,SPICY       ,M ,Q,9.40,9.49,9.40,9.40,9.40,9.90,3,120000,1131600.00,
540108,TAHL        ,X ,Q,103.75,103.75,103.75,103.75,103.75,98.85,23,4571,474241.00,
540115,LTTS        ,A ,Q,1585.00,1600.00,1563.05,1586.70,1586.70,1594.85,1058,5045,7962152.00,
540124,GNA         ,B ,Q,329.55,330.00,324.60,327.15,327.00,329.25,99,1559,510474.00,
540133,ICICIPRULI  ,A ,Q,365.00,365.20,359.45,362.25,362.25,363.25,415,21759,7872532.00,
540134,IISL        ,X ,Q,19.60,19.95,18.95,19.90,19.90,19.15,16,1110,22012.00,
540136,HPL         ,B ,Q,65.45,66.85,64.15,65.35,65.00,63.50,378,27749,1814136.00,
540143,SAGARSOFT   ,X ,Q,100.45,100.45,95.05,95.90,96.00,97.00,46,2429,233924.00,
540144,DRA         ,M ,Q,12.00,12.00,12.00,12.00,12.00,11.90,1,2500,30000.00,
540145,VALIANTORG  ,M ,Q,1645.00,1735.00,1645.00,1720.00,1720.00,1594.15,45,7050,12033585.00,
540146,ACML        ,M ,Q,78.95,78.95,78.95,78.95,78.95,75.00,1,1000,78950.00,
540153,ENDURANCE   ,A ,Q,1165.95,1171.65,1157.00,1168.30,1158.00,1168.30,416,1759,2050723.00,
540173,PNBHOUSING  ,A ,Q,890.00,909.00,882.60,892.50,892.50,907.15,957,19140,17047443.00,
540175,REGENCY     ,X ,Q,20.90,21.00,20.55,20.55,20.55,20.90,14,10049,210569.00,
540180,VBL         ,A ,Q,871.50,882.00,871.50,879.25,875.00,871.65,108,1126,987809.00,
540190,FRANKLININD ,XT,Q,14.70,14.70,14.00,14.70,14.70,14.00,7,299,4393.00,
540192,LKPSEC      ,X ,Q,9.15,9.80,9.13,9.50,9.50,9.12,30,8613,81983.00,
540198,OSIAJEE     ,X ,Q,13.45,13.45,13.40,13.40,13.40,13.40,8,15850,213137.00,
540203,SFL         ,B ,Q,1355.00,1355.00,1346.00,1353.95,1350.00,1367.10,12,178,240430.00,
540210,TMRVL       ,B ,Q,29.25,30.00,29.25,29.80,30.00,29.35,22,1240,36455.00,
540212,TCIEXP      ,B ,Q,717.00,731.60,709.25,711.40,710.45,710.95,73,467,335673.00,
540222,LAURUSLABS  ,A ,Q,402.00,404.00,398.00,401.45,400.05,399.60,79,3429,1375998.00,
540243,NEWLIGHT    ,X ,Q,43.00,49.20,40.50,46.50,49.00,45.00,104,71897,3177047.00,
540259,SHANGAR     ,X ,Q,21.65,21.65,21.65,21.65,21.65,24.00,2,5100,110415.00,
540268,DHANVARSHA  ,X ,Q,58.50,58.50,48.30,53.40,58.50,53.60,26,513,27781.00,
540293,PRICOLLTD   ,B ,Q,34.15,39.85,34.15,39.15,39.15,34.70,518,65902,2480187.00,
540311,JITFINFRA   ,T ,Q,15.90,16.65,15.50,16.65,16.65,16.30,8,1071,17006.00,
540360,LLFICL      ,X ,Q,56.00,56.85,53.00,56.65,56.85,56.00,25,19442,1076754.00,
540361,DANUBE      ,XT,Q,5.25,5.29,5.00,5.00,5.00,5.25,9,4445,22320.00,
540366,RADIOCITY   ,B ,Q,56.00,58.90,56.00,58.20,58.25,58.00,20,199,11552.00,
540376,DMART       ,A ,Q,1484.00,1488.30,1460.00,1482.20,1482.20,1477.60,2331,27968,41273150.00,
540396,MANOMAY     ,M ,Q,34.20,34.20,34.20,34.20,34.20,34.45,1,4000,136800.00,
540401,MAXIMUS     ,M ,Q,31.95,32.10,31.50,31.50,31.50,31.50,8,78000,2492700.00,
540403,CLEDUCATE   ,B ,Q,122.50,122.50,121.15,121.25,121.25,123.00,4,59,7163.00,
540404,PRIME       ,M ,Q,102.10,102.10,95.00,101.85,101.85,109.90,8,8000,795850.00,
540425,SHANKARA    ,A ,Q,483.40,500.95,483.15,486.85,486.85,482.40,1129,21568,10615674.00,
540426,RELSTRUCT   ,M ,Q,3.77,3.77,3.77,3.77,3.77,3.96,1,3000,11310.00,
540497,SCHAND      ,B ,Q,177.00,177.00,166.00,172.15,172.00,174.20,67,507,87150.00,
540526,IRBINVIT    ,IF,Q,67.50,67.50,67.40,67.40,67.40,67.40,18,100000,6745400.00,
540530,HUDCO       ,A ,Q,44.80,45.10,44.60,44.75,44.75,44.80,211,43253,1937924.00,
540544,PSPPROJECT  ,B ,Q,474.05,478.50,469.40,475.40,474.10,475.50,21,284,135089.00,
540545,BGJL        ,M ,Q,21.05,21.05,21.05,21.05,21.05,21.00,1,24000,505200.00,
540550,YUG         ,M ,Q,24.00,24.00,24.00,24.00,24.00,22.00,1,4000,96000.00,
540575,STARCEMENT  ,B ,Q,98.15,98.80,98.00,98.70,98.80,97.20,11,1359,133457.00,
540593,HEOF1126RG  ,B ,Q,9.97,10.00,9.97,9.98,10.00,9.95,4,10201,101833.00,
540595,TEJASNET    ,B ,Q,171.60,174.15,171.05,172.10,171.05,174.85,53,1200,206396.00,
540596,ERIS        ,A ,Q,630.75,640.00,629.45,632.20,635.95,632.25,50,155,98522.00,
540602,GTPL        ,B ,Q,74.00,74.00,71.00,71.00,71.00,71.00,21,1252,89709.00,
540611,AUBANK      ,A ,Q,585.00,588.50,579.00,584.55,584.00,583.30,186,2943,1716373.00,
540613,GEL         ,M ,Q,50.75,50.75,50.75,50.75,50.75,50.65,1,3000,152250.00,
540615,7NR         ,M ,Q,50.50,54.85,50.50,54.85,54.85,52.25,3,90000,4779900.00,
540616,ARTEMIS     ,B ,Q,58.00,58.00,58.00,58.00,58.00,60.00,3,300,17400.00,
540621,BHAGYAPROP  ,B ,Q,28.20,29.90,28.20,29.90,29.90,28.00,2,50,1452.00,
540642,SALASAR     ,B ,Q,217.00,217.40,208.00,208.25,210.00,205.35,79,769,163016.00,
540648,PALASHSEC   ,B ,Q,40.05,40.05,40.05,40.05,40.05,42.00,1,12,480.00,
540649,AVADHSUGAR  ,B ,Q,439.00,447.00,434.00,439.70,438.10,437.20,241,4281,1884674.00,
540650,MAGADHSUGAR ,B ,Q,116.95,116.95,112.20,115.90,115.90,116.00,7,350,40359.00,
540653,SINTEXPLAST ,B ,Q,19.45,19.45,19.10,19.15,19.15,19.30,213,98850,1900488.00,
540669,UTINEXT50   ,B ,Q,285.40,285.40,283.70,283.70,283.70,281.00,2,76,21681.00,
540673,SIS         ,B ,Q,850.00,855.00,834.00,839.70,834.55,851.00,19,98,83332.00,
540678,COCHINSHIP  ,A ,Q,393.55,408.15,391.60,402.65,402.65,392.95,717,13966,5619780.00,
540679,SMSLIFE     ,B ,Q,558.10,580.00,555.00,564.75,565.00,574.60,8,80,44866.00,
540680,KIOCL       ,B ,Q,142.50,142.50,138.00,138.60,138.00,139.35,33,2736,383556.00,
540686,SMRUTHIORG  ,X ,Q,160.00,162.95,160.00,160.00,160.00,163.95,18,928,148712.00,
540691,ABCAPITAL   ,A ,Q,98.00,98.55,96.70,97.15,97.15,97.95,1562,211479,20586839.00,
540692,APEX        ,B ,Q,333.55,337.90,329.75,332.45,332.45,331.80,434,12367,4112853.00,
540694,ANG         ,M ,Q,50.70,51.45,50.70,51.40,51.40,49.00,9,16000,820400.00,
540699,DIXON       ,B ,Q,2379.75,2405.00,2367.20,2377.45,2380.00,2381.25,41,91,216463.00,
540700,BRNL        ,B ,Q,117.95,126.45,114.70,121.40,121.50,117.95,140,4723,580771.00,
540701,DCAL        ,A ,Q,228.30,231.45,228.30,230.60,231.00,229.25,257,9342,2147279.00,
540702,LASA        ,B ,Q,23.10,23.40,23.00,23.20,23.20,23.80,15,764,17653.00,
540704,MATRIMONY   ,B ,Q,630.00,639.90,621.60,628.25,625.55,632.05,43,339,214034.00,
540709,RELHOME     ,B ,Q,34.00,34.00,31.45,32.10,32.00,33.40,460,74808,2394656.00,
540710,CAPACITE    ,B ,Q,234.75,250.00,234.75,241.75,242.10,237.70,412,9970,2385067.00,
540716,ICICIGI     ,A ,Q,1041.60,1078.10,1041.60,1071.15,1071.15,1048.80,2560,17389,18565732.00,
540719,SBILIFE     ,A ,Q,619.90,628.60,614.65,619.60,619.60,618.90,2100,41799,25847372.00,
540724,DIAMONDYD   ,B ,Q,904.00,904.00,904.00,904.00,904.00,904.65,1,15,13560.00,
540726,TTFL        ,M ,Q,101.25,101.30,97.00,97.00,97.00,101.45,6,20000,2013300.00,
540733,DAFXXIVGD   ,F ,Q,10.00,10.00,10.00,10.00,10.00,0.00,1,1000,10000.00,
540735,IRIS        ,M ,Q,30.30,31.50,30.30,31.50,31.50,30.50,2,8000,247200.00,
540736,SIDDH       ,M ,Q,31.80,37.00,31.80,36.65,36.00,35.30,65,572000,20495000.00,
540743,GODREJAGRO  ,A ,Q,513.05,513.75,505.00,507.60,507.60,517.25,345,6625,3373792.00,
540744,MESCON      ,XT,Q,14.50,14.50,13.60,13.95,13.76,14.00,19,1388,19266.00,
540749,MASFIN      ,B ,Q,583.75,608.00,583.00,602.15,606.00,599.20,382,4249,2530150.00,
540750,IEX         ,A ,Q,161.60,162.35,157.00,159.35,159.35,162.10,445,10084,1612381.00,
540755,GICRE       ,A ,Q,254.00,254.50,250.55,251.45,251.00,253.55,199,4453,1123031.00,
540757,SCPL        ,M ,Q,127.00,127.95,123.00,127.75,127.75,128.75,10,8800,1100000.00,
540762,TIINDIA     ,A ,Q,391.00,391.00,380.00,383.55,380.00,391.95,87,1255,483968.00,
540767,RNAM        ,A ,Q,199.00,199.55,193.50,197.40,197.40,199.70,472,26543,5224285.00,
540768,MAHLOG      ,A ,Q,517.50,519.55,515.45,517.55,519.50,513.85,73,726,375836.00,
540769,NIACL       ,A ,Q,190.80,191.65,187.05,187.85,187.85,189.80,145,3651,690361.00,
540775,KHADIM      ,B ,Q,435.05,455.00,430.05,438.30,451.00,434.45,59,351,153293.00,
540776,5PAISA      ,B ,Q,237.45,244.90,231.65,242.15,241.95,237.15,22,95,22609.00,
540777,HDFCLIFE    ,A ,Q,385.50,387.25,378.70,381.20,381.20,385.70,1145,67950,25934415.00,
540787,ICICIB22    ,B ,Q,37.49,37.59,37.20,37.47,37.47,37.33,152,87254,3259728.00,
540789,DNAMEDIA    ,B ,Q,1.09,1.09,1.00,1.01,1.01,1.05,35,73545,76938.00,
540793,HHOF1140RG  ,B ,Q,8.50,8.62,8.50,8.61,8.61,8.71,15,32500,278240.00,
540794,HHOF1140RD  ,B ,Q,8.65,8.65,8.65,8.65,8.65,7.89,1,1000,8650.00,
540796,RATNABHUMI  ,M ,Q,72.00,72.00,72.00,72.00,72.00,71.00,1,2000,144000.00,
540797,SHALBY      ,B ,Q,143.80,143.80,137.00,138.25,137.00,139.20,30,676,94043.00,
540798,FSC         ,B ,Q,575.00,575.00,570.00,570.60,570.00,584.55,9,27,15416.00,
540799,DACEFRG     ,B ,Q,8.45,8.70,8.21,8.70,8.70,8.54,8,17486,148555.00,
540809,MRCEXIM     ,M ,Q,2.85,2.95,2.73,2.95,2.95,2.78,4,32000,91040.00,
540821,SADHNA      ,X ,Q,13.16,13.16,13.16,13.16,13.16,13.16,1,10,131.00,
540824,ASTRON      ,B ,Q,101.00,102.80,101.00,101.85,102.70,101.30,114,5111,522764.00,
540850,JFL         ,M ,Q,23.75,23.75,21.00,22.60,22.60,21.60,6,12000,266100.00,
540874,7SEAS       ,XT,Q,8.56,8.56,8.56,8.56,8.56,8.73,1,463,3963.00,
540879,APOLLO      ,B ,Q,130.10,130.70,127.00,128.50,128.50,132.80,113,3510,453618.00,
540900,NEWGEN      ,B ,Q,351.00,365.10,338.45,345.45,345.45,350.65,367,6716,2323255.00,
540901,PRAXIS      ,B ,Q,164.65,164.85,161.00,162.05,162.20,159.95,41,1006,163083.00,
540902,AMBER       ,B ,Q,843.05,850.00,824.00,828.25,824.40,835.60,98,761,635474.00,
540903,CRPRISK     ,M ,Q,38.00,40.00,38.00,40.00,40.00,40.40,2,8000,316000.00,
540923,AML         ,M ,Q,4.71,4.71,4.71,4.71,4.71,4.60,1,6000,28260.00,
540935,GALAXYSURF  ,B ,Q,990.00,1005.00,977.65,985.45,990.00,995.85,53,294,291607.00,XD
540945,FSSPL       ,M ,Q,4.68,4.73,4.32,4.55,4.55,4.54,33,172000,777760.00,
540952,LAL         ,M ,Q,5.40,5.40,5.40,5.40,5.40,5.40,1,10000,54000.00,
540954,IWP         ,X ,Q,83.50,85.00,78.30,83.35,83.45,80.95,226,49259,4045817.00,
540955,TDSL        ,M ,Q,23.75,23.75,23.75,23.75,23.75,23.00,4,33000,783750.00,
540956,BHATIA      ,M ,Q,82.50,82.60,82.25,82.25,82.25,81.50,6,34000,2800400.00,
540961,SHIVAMILLS  ,B ,Q,45.55,51.00,45.55,49.00,49.00,50.65,5,122,5911.00,
540975,ASTERDM     ,B ,Q,153.40,153.40,153.00,153.00,153.00,155.80,19,784,120173.00,
540981,KTKIND4RG   ,B ,Q,9.00,9.00,8.99,8.99,8.99,8.76,3,10786,96984.00,
541005,KANCOTEA    ,X ,Q,35.15,37.70,35.15,37.65,37.70,36.00,7,252,9420.00,
541006,ANGEL       ,M ,Q,16.75,16.75,14.00,14.00,14.00,14.15,2,8000,123000.00,
541019,HGINFRA     ,B ,Q,276.00,276.00,257.00,263.40,263.00,273.10,272,9785,2592113.00,
541092,ABSLRIF6RG  ,B ,Q,8.25,8.25,7.99,8.00,8.00,8.00,3,5000,40490.00,
541096,BPLPHARMA   ,XT,Q,212.25,212.25,212.10,212.10,212.10,212.10,2,2,424.00,
541097,LIQUIDETF   ,F ,Q,999.99,1000.01,999.99,1000.01,1000.01,999.99,5,6282,6282049.00,
541143,BDL         ,B ,Q,293.50,294.85,290.00,293.45,294.00,294.70,138,3109,910021.00,
541144,ACTIVE      ,M ,Q,27.50,27.50,27.50,27.50,27.50,27.30,1,10000,275000.00,
541153,BANDHANBNK  ,A ,Q,547.10,557.65,537.50,551.95,557.65,544.15,1078,37596,20599906.00,
541154,HAL         ,A ,Q,706.30,714.95,706.25,712.70,714.15,710.30,119,1485,1057308.00,
541161,KARDA       ,B ,Q,192.90,192.90,184.25,185.55,185.10,189.85,196,6070,1146027.00,
541163,SANDHAR     ,B ,Q,261.30,269.40,250.25,253.50,253.50,257.75,388,179882,45620785.00,
541179,ISEC        ,A ,Q,230.20,233.50,226.30,227.05,226.50,231.85,924,18066,4142017.00,
541195,MIDHANI     ,B ,Q,135.05,136.15,133.00,133.50,133.95,134.90,242,8707,1170107.00,
541206,OBCL        ,M ,Q,55.00,55.00,53.00,53.00,53.00,48.00,2,8000,432000.00,
541228,TRL         ,M ,Q,15.65,19.95,15.60,19.95,19.95,19.50,4,16000,284400.00,
541233,LEMONTREE   ,A ,Q,78.50,79.45,78.30,78.70,78.90,78.50,115,8104,639129.00,
541269,CHEMFABALKA ,B ,Q,145.00,149.70,145.00,146.80,145.15,144.55,25,489,71262.00,
541276,GARVIND     ,M ,Q,10.05,10.05,8.99,9.00,9.00,9.98,5,50000,460400.00,
541301,ORIENTELEC  ,B ,Q,158.10,158.10,154.30,155.85,156.00,156.60,201,5952,927641.00,
541302,DHRUV       ,M ,Q,31.10,31.10,31.05,31.05,31.05,31.00,2,4000,124300.00,
541303,AKSHAR      ,M ,Q,21.55,22.65,21.55,22.65,22.65,22.65,2,6000,132600.00,
541336,INDOSTAR    ,A ,Q,410.05,413.95,399.00,405.35,406.50,413.35,243,3476,1404646.00,
541347,PARVATI     ,T ,Q,3.21,3.21,3.21,3.21,3.21,3.37,4,400,1284.00,
541353,INNOVATORS  ,M ,Q,56.80,56.80,56.40,56.40,56.40,57.00,3,4800,271840.00,
541400,ZIMLAB      ,X ,Q,145.10,145.10,118.05,127.05,122.15,126.50,12,2062,262200.00,
541401,ARIHANTINS  ,M ,Q,15.00,15.00,12.10,12.39,12.80,13.45,17,68000,870160.00,
541403,DOLLAR      ,B ,Q,281.00,283.00,272.50,283.00,283.00,282.00,3,197,54726.00,
541445,WAA         ,M ,Q,30.90,30.90,28.30,30.90,30.90,29.45,11,10400,315720.00,
541450,ADANIGREEN  ,A ,Q,38.00,38.00,36.20,36.90,36.85,36.30,314,45683,1677584.00,
541503,UNICK       ,XT,Q,23.00,24.00,23.00,24.00,24.00,22.90,3,403,9272.00,
541540,SOLARA      ,B ,Q,432.50,438.90,432.50,436.60,437.90,434.90,227,4734,2066177.00,
541545,TALWGYM     ,B ,Q,127.35,127.35,123.25,123.75,123.75,127.45,56,3022,377298.00,
541546,GAYAHWS     ,B ,Q,0.88,0.88,0.88,0.88,0.88,0.84,3,5540,4875.00,
541556,RITES       ,B ,Q,242.20,246.35,241.20,245.00,244.55,244.15,273,7894,1924491.00,
541557,FINEORG     ,B ,Q,1320.00,1344.50,1320.00,1340.10,1342.00,1317.00,88,883,1179180.00,
541578,VARROC      ,B ,Q,590.00,596.05,580.00,584.85,582.00,595.00,384,3956,2318678.00,
541627,HITECHWIND  ,XT,Q,19.45,19.45,18.70,18.70,18.70,18.95,40,4129,77877.00,
541634,RAWEDGE     ,M ,Q,72.00,72.00,72.00,72.00,72.00,72.45,4,14400,1036800.00,
541700,TCNSBRANDS  ,B ,Q,792.00,844.60,792.00,809.00,805.20,808.35,346,3084,2537747.00,
541702,ASHNI       ,X ,Q,4.76,4.76,4.53,4.53,4.53,4.76,13,3222,14596.00,
541703,GFIL        ,M ,Q,55.05,55.45,55.05,55.30,55.30,55.50,10,20800,1149440.00,
541725,IDFCEOS6RG  ,B ,Q,8.80,8.80,8.80,8.80,8.80,8.20,1,13000,114400.00,
541729,HDFCAMC     ,B ,Q,1525.95,1558.00,1517.05,1544.15,1544.15,1527.70,465,3706,5696190.00,
541735,VIVANTA     ,X ,Q,5.61,5.61,5.61,5.61,5.61,5.35,1,20,112.00,
541770,CREDITACC   ,B ,Q,534.05,550.00,529.45,541.45,541.45,533.95,994,14649,7895986.00,
541771,AMINTAN     ,B ,Q,1.67,1.67,1.44,1.49,1.50,1.60,37,20236,29805.00,
541778,DEEP        ,M ,Q,55.25,55.25,55.25,55.25,55.25,54.35,6,30000,1657500.00,
541805,IPRU3169    ,B ,Q,7.69,7.69,7.69,7.69,7.69,7.68,1,8,61.00,
541809,ICICINXT50  ,B ,Q,28.06,28.06,28.06,28.06,28.06,28.22,2,922,25871.00,
541929,SGIL        ,M ,Q,95.00,99.00,95.00,99.00,99.00,86.00,3,6000,578800.00,
541946,ICICILIQ    ,F ,Q,1000.01,1000.01,1000.00,1000.00,1000.00,1000.00,12,20455,20455025.00,
541956,IRCON       ,B ,Q,406.10,407.25,394.00,398.90,400.75,405.20,214,6204,2481376.00,
541972,SETFSN50    ,B ,Q,336.03,337.80,334.00,336.82,337.80,337.00,9,241,80941.00,
541974,MANORAMA    ,M ,Q,193.05,200.00,192.50,195.50,195.50,192.50,44,32400,6384150.00,
541983,INNOVATIVE  ,M ,Q,144.65,144.65,144.65,144.65,144.65,147.60,11,33000,4773450.00,
541988,AAVAS       ,B ,Q,1109.00,1169.20,1100.00,1136.95,1126.65,1143.35,194,1395,1601350.00,
541999,GENERAAGRI  ,X ,Q,4.99,4.99,4.88,4.88,4.88,4.93,3,3300,16379.00,
542011,GRSE        ,B ,Q,99.50,100.00,98.00,99.80,100.00,97.95,11,906,89801.00,
542012,AAL         ,M ,Q,60.00,60.00,60.00,60.00,60.00,59.25,1,8000,480000.00,
542013,DOLFIN      ,MT,Q,51.00,51.00,51.00,51.00,51.00,53.65,1,4000,204000.00,
542019,SHUBHAM     ,M ,Q,45.00,45.00,45.00,45.00,45.00,44.00,1,3000,135000.00,
542025,SUNRETAIL   ,M ,Q,44.00,44.00,43.50,43.50,43.50,43.50,2,12000,525000.00,
542066,ADANIGAS    ,B ,Q,132.90,133.45,129.45,131.40,131.40,132.90,980,65524,8598742.00,
542141,TECHNOE     ,B ,Q,258.05,267.00,258.05,265.65,261.95,264.30,70,2159,569733.00,
542145,RONI        ,M ,Q,25.00,25.00,25.00,25.00,25.00,25.00,1,18000,450000.00,
542156,IPRU3218    ,B ,Q,9.40,9.40,9.40,9.40,9.40,8.55,6,13691,128695.00,
542206,BTSYN       ,X ,Q,17.20,17.20,17.20,17.20,17.20,16.95,1,2200,37840.00,
542216,OCLINDIA    ,B ,Q,1072.00,1099.75,1070.00,1071.90,1070.50,1089.45,145,2049,2213391.00,
542231,NILASPACES  ,B ,Q,2.40,2.43,2.35,2.40,2.43,2.35,19,19487,46435.00,
542233,TREJHARA    ,B ,Q,27.00,30.00,27.00,30.00,30.00,27.75,4,61,1656.00,
542248,DECCAN      ,M ,Q,111.50,115.00,100.00,101.85,103.95,106.20,28,33600,3536700.00,
542323,KPIGLOBAL   ,M ,Q,69.05,69.75,69.05,69.75,69.75,68.00,2,3200,222080.00,
542333,CESCVENTURE ,B ,Q,604.00,608.00,600.00,601.55,600.00,600.85,30,328,198133.00,
542337,SPENCER     ,B ,Q,160.00,161.20,158.00,159.80,159.80,161.05,236,13242,2105385.00,
542351,GLOSTERLTD  ,T ,Q,962.00,966.00,962.00,966.00,966.00,976.50,3,10,9628.00,
542367,XELPMOC     ,B ,Q,68.10,68.10,68.10,68.10,68.10,68.40,1,9,612.00,
542383,RITCO       ,M ,Q,73.90,74.50,71.00,72.00,72.50,73.25,9,17600,1276320.00,
542399,CHALET      ,B ,Q,320.00,321.60,310.00,314.00,310.10,322.50,95,2118,674463.00,
542437,ANMOL       ,M ,Q,32.00,32.00,32.00,32.00,32.00,32.10,1,4000,128000.00,
542459,KRANTI      ,M ,Q,37.80,37.95,37.25,37.90,37.95,37.65,8,24000,906900.00,
542460,ANUP        ,B ,Q,520.85,521.55,510.25,513.25,511.40,520.85,166,2205,1132962.00,
542484,ARVINDFASN  ,B ,Q,965.00,971.00,957.00,966.45,963.55,967.45,195,2647,2551468.00,
542579,AGOL        ,MT,Q,50.00,50.40,50.00,50.40,50.40,49.90,12,100000,5036000.00,
542592,HBEL        ,MT,Q,140.50,141.00,140.50,141.00,141.00,140.90,2,2000,281500.00,
542597,MSTC        ,T ,Q,107.00,108.50,104.30,108.10,107.80,106.65,90,3623,387182.00,
542599,ROOPSHRI    ,MT,Q,20.00,20.00,20.00,20.00,20.00,20.25,1,6000,120000.00,
542602,EMBASSY     ,IF,Q,322.00,327.93,322.00,325.00,325.00,321.05,30,12000,3896968.00,
542627,CHANDNIMACH ,XT,Q,15.40,15.40,15.40,15.40,15.40,14.70,9,1356,20882.00,
542628,NSL         ,MT,Q,38.00,38.25,37.05,37.95,38.00,38.95,110,462000,17469450.00,
555555,ICICISENSX  ,B ,Q,410.00,410.00,407.36,407.36,407.36,408.56,6,770,314726.00,
570001,TATAMTRTDVR ,A ,Q,96.15,100.20,94.95,99.20,99.20,96.15,1988,351053,34414573.00,
570002,FELDVR      ,B ,Q,36.05,36.05,36.00,36.00,36.00,36.00,2,4,144.00,
570004,JISLBNDVR   ,B ,Q,39.00,39.45,38.75,39.30,39.20,39.30,36,4813,187989.00,
570005,SCAPDVR     ,T ,Q,0.84,0.84,0.84,0.84,0.84,0.80,1,101,84.00,
580001,STAN CHART  ,B ,I,54.80,54.80,53.00,53.45,53.75,52.45,29,1261,67142.00,
590003,KARUR VY(PS ,B ,Q,78.95,79.00,76.85,77.85,77.85,78.75,551,80212,6217322.00,
590005,TIDE WATE(PS,B ,Q,5095.00,5104.80,5059.50,5071.55,5070.00,5119.95,74,228,1158624.00,
590006,AMRUTANJAN  ,B ,Q,307.00,311.30,305.70,309.75,310.00,309.60,88,1329,410530.00,
590018,HISARMET(PS ,B ,Q,49.70,52.80,46.20,48.40,48.10,47.90,20,1264,62874.00,
590021,BHARAT RA(PS,B ,Q,4524.40,4540.70,4486.25,4519.95,4500.00,4515.55,72,209,945287.00,
590022,EASTER SI(PS,T ,Q,2.25,2.25,2.06,2.20,2.20,2.15,6,5732,12517.00,
590024,FERT CHE(PS ,B ,Q,36.25,36.75,36.25,36.70,36.70,36.80,23,3999,146002.00,
590025,GINNI FIL(PS,B ,Q,13.40,13.80,13.26,13.74,13.74,13.68,24,3698,50278.00,
590030,SOUTH PET(PS,B ,Q,25.60,25.85,25.45,25.75,25.60,26.05,26,3982,102365.00,
590031,DE NORA     ,B ,Q,305.00,314.00,302.80,309.30,312.00,306.80,53,866,267733.00,
